client_id	path	sentence	up_votes	down_votes	age	gender	accents	locale	segment
0893e2f5db40fe3eb37652785ffd49a7a3d401cab54aeb8aa12c1772b2e718380cfe10a1437f0bd082074340fc2a21694d8794ac5f0306aab6b687e17c0e682a	common_voice_en_35042831.mp3	Its transmitter is located in Unity Township, Pennsylvania.	0	3	teens	male	England English,United States English	en	
0893e2f5db40fe3eb37652785ffd49a7a3d401cab54aeb8aa12c1772b2e718380cfe10a1437f0bd082074340fc2a21694d8794ac5f0306aab6b687e17c0e682a	common_voice_en_35042833.mp3	It also includes physical training in bodily meditation practices such as tai chi.	0	3	teens	male	England English,United States English	en	
c7c1341fc7e44d4d342661a9cc285d8fd7fa0357f4224abad0f6763b92d9f002b90e366ba6c6c47847369a492fa65a594d942350ef672579e1b0876c2d352800	common_voice_en_35044474.mp3	He went to Karachi.	0	4				en	
c7c1341fc7e44d4d342661a9cc285d8fd7fa0357f4224abad0f6763b92d9f002b90e366ba6c6c47847369a492fa65a594d942350ef672579e1b0876c2d352800	common_voice_en_35044478.mp3	McCulley is entombed in Forest Lawn Memorial Park, Glendale, Los Angeles, California.	0	2				en	
c7c1341fc7e44d4d342661a9cc285d8fd7fa0357f4224abad0f6763b92d9f002b90e366ba6c6c47847369a492fa65a594d942350ef672579e1b0876c2d352800	common_voice_en_35044493.mp3	It is recognised as one of the most successful juvenile clubs in County Wicklow.	1	2				en	
b87dd0680063cbd3dc57f5b9b20c14f020f511c3f18467d52e816db909dbe2be05b8ea36a4bca91179503817a1b093a9e6036abb514c6ad1aaf1ffa71b3d32ce	common_voice_en_35045317.mp3	Between these two lies the "Dwimorberg", entrance to the Paths of the Dead.	0	2	thirties	male	Canadian English	en	
1a303e4daf5af8e528117456010db2cbb2a2ca4507f23c2cf7c462e319fe8aec06206bc6387ddab9976a6cbaf5d1d6fad663a44f10a8dc58f321d255dd2c416e	common_voice_en_35047058.mp3	Pocket bikes may not be driven on highways under any circumstances.	0	2				en	
c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	common_voice_en_35047595.mp3	Elections must take place in the last three months of the legislative period.	0	5	fourties	female	United States English,Midwestern,Low,Demure	en	
da0d3e22090ce05fee8fa80240a0c42ba12342809c4e78b51330779e772536d075b6934182205da8b7612754381b444680c4eba042c2d8306bb87ddcd6e3052f	common_voice_en_35049400.mp3	The first part deals with collective bargaining between unions and employers.	0	2	teens	other	Canadian English	en	
510e291c713e8d7afe0db69d1013b0c2dc9b7b4650b35cb23d74a9e436c40d101df3457e782070b2f725afa05a464d3492c5db51ed263aa09cba43108978682d	common_voice_en_35050102.mp3	Performers included John Albery, Leslie Mitchell, Jean Maud, Colin Moynihan, John Redcliffe-Maud and others.	0	2				en	
9eb93867ad190029a84884f60e0aa1da30744358ccb3e1094e210899dc29a1ff8d4c341c77efa0fb2e5b73acea28a23b27be6df8714a1bcbf92499d6d02aa9b7	common_voice_en_35051655.mp3	Winter's music encompasses many different genres, including rock, jazz, blues, and pop.	0	2				en	
2a1b2402bdde09bd9d144eb27e4fb1aeedb2f9a36a92b9d0658ae0c855c37ba4d509e11b3d205910a6c804a484af0ffdf843bfb07fdbe06b41a2d9e2e1fe9e77	common_voice_en_35051946.mp3	Heracles murders his family and he saves lives.	0	2				en	
13725593bfc125577287b3983c037fedbcd9e16edbf81a8551360010dca61707ae9f1984919d93d354ae51a35591e982d75bf18593a033a969f6ec3ff0818db9	common_voice_en_35056378.mp3	He spent his early life in Kasur and Lahore.	0	2				en	
55e8921a6b0968107dcc6bad3e7cd2ab74b27ad0520581ce27448447a99607efd5832e2c5e81b00e15cd83db794f5f95160ef26013d6b647c7eb9737d7b78301	common_voice_en_35056728.mp3	He was also director of music at the Carmelite priory in London.	2	2	thirties	male	United States English	en	
55e8921a6b0968107dcc6bad3e7cd2ab74b27ad0520581ce27448447a99607efd5832e2c5e81b00e15cd83db794f5f95160ef26013d6b647c7eb9737d7b78301	common_voice_en_35056773.mp3	Werner was born in Flensburg, the son of a provincial councillor.	0	2	thirties	male	United States English	en	
55e8921a6b0968107dcc6bad3e7cd2ab74b27ad0520581ce27448447a99607efd5832e2c5e81b00e15cd83db794f5f95160ef26013d6b647c7eb9737d7b78301	common_voice_en_35056814.mp3	Also, chicanes were added to reduce entry speed into the North Curve.	0	2	thirties	male	United States English	en	
55e8921a6b0968107dcc6bad3e7cd2ab74b27ad0520581ce27448447a99607efd5832e2c5e81b00e15cd83db794f5f95160ef26013d6b647c7eb9737d7b78301	common_voice_en_35056973.mp3	However Amin was again defeated by Bilal.	0	2	thirties	male	United States English	en	
55e8921a6b0968107dcc6bad3e7cd2ab74b27ad0520581ce27448447a99607efd5832e2c5e81b00e15cd83db794f5f95160ef26013d6b647c7eb9737d7b78301	common_voice_en_35057223.mp3	The district borders those of Crawley, Mid Sussex, Mole Valley, Chichester, Arun and Adur.	0	2	thirties	male	United States English	en	
55e8921a6b0968107dcc6bad3e7cd2ab74b27ad0520581ce27448447a99607efd5832e2c5e81b00e15cd83db794f5f95160ef26013d6b647c7eb9737d7b78301	common_voice_en_35057361.mp3	It would've been a lot better.	2	2	thirties	male	United States English	en	
55e8921a6b0968107dcc6bad3e7cd2ab74b27ad0520581ce27448447a99607efd5832e2c5e81b00e15cd83db794f5f95160ef26013d6b647c7eb9737d7b78301	common_voice_en_35057568.mp3	The mine owners hired diggers to work in four hour shifts.	0	2	thirties	male	United States English	en	
55e8921a6b0968107dcc6bad3e7cd2ab74b27ad0520581ce27448447a99607efd5832e2c5e81b00e15cd83db794f5f95160ef26013d6b647c7eb9737d7b78301	common_voice_en_35057684.mp3	The family seat is Priory Manor, near Kington Saint Michael, Wiltshire.	2	2	thirties	male	United States English	en	
530ba7c3ca68989f420e911531d9a7096d0513efe162d874cfaf7553db2a01574125928ceab24afe87598a20f613dabe4418bec8f21748d959c0ddbee0f0171c	common_voice_en_35058365.mp3	The "Deutsches Haus", the successor to the German society, made efforts to reintroduce German.	0	2	teens	male		en	
50e2a14fec779b81bf1ace469e2c351afb6fe78c87dceec999138ed220fac30006cefc5e63252683c5b3ac5df27d3861d31066f8ac4dc294d8b1c12a35c2fa8a	common_voice_en_35059015.mp3	This was similar to Dagwood's scene in which he is taking a bath.	0	2	twenties	male	Nepali	en	
50e2a14fec779b81bf1ace469e2c351afb6fe78c87dceec999138ed220fac30006cefc5e63252683c5b3ac5df27d3861d31066f8ac4dc294d8b1c12a35c2fa8a	common_voice_en_35059286.mp3	It molts and appears from the water as Megaguirus, the queen of the Meganula.	0	2	twenties	male	Nepali	en	
50e2a14fec779b81bf1ace469e2c351afb6fe78c87dceec999138ed220fac30006cefc5e63252683c5b3ac5df27d3861d31066f8ac4dc294d8b1c12a35c2fa8a	common_voice_en_35059413.mp3	The human remains were discovered after three days of excavation.	0	2	twenties	male	Nepali	en	
50e2a14fec779b81bf1ace469e2c351afb6fe78c87dceec999138ed220fac30006cefc5e63252683c5b3ac5df27d3861d31066f8ac4dc294d8b1c12a35c2fa8a	common_voice_en_35059487.mp3	Receive-after-transmit time delay applies only to half-duplex operation.	0	2	twenties	male	Nepali	en	
50e2a14fec779b81bf1ace469e2c351afb6fe78c87dceec999138ed220fac30006cefc5e63252683c5b3ac5df27d3861d31066f8ac4dc294d8b1c12a35c2fa8a	common_voice_en_35059488.mp3	Hachita spends the night looking at the moon.	0	2	twenties	male	Nepali	en	
50e2a14fec779b81bf1ace469e2c351afb6fe78c87dceec999138ed220fac30006cefc5e63252683c5b3ac5df27d3861d31066f8ac4dc294d8b1c12a35c2fa8a	common_voice_en_35059563.mp3	It is the largest settlement in Ejerie woreda.	0	2	twenties	male	Nepali	en	
50e2a14fec779b81bf1ace469e2c351afb6fe78c87dceec999138ed220fac30006cefc5e63252683c5b3ac5df27d3861d31066f8ac4dc294d8b1c12a35c2fa8a	common_voice_en_35059605.mp3	Concrete was then poured inside the steel core to reinforce the monument.	2	2	twenties	male	Nepali	en	
50e2a14fec779b81bf1ace469e2c351afb6fe78c87dceec999138ed220fac30006cefc5e63252683c5b3ac5df27d3861d31066f8ac4dc294d8b1c12a35c2fa8a	common_voice_en_35059687.mp3	The section "Juniperus" is an obvious monophyletic group though.	0	2	twenties	male	Nepali	en	
50e2a14fec779b81bf1ace469e2c351afb6fe78c87dceec999138ed220fac30006cefc5e63252683c5b3ac5df27d3861d31066f8ac4dc294d8b1c12a35c2fa8a	common_voice_en_35059734.mp3	He has also written extensively on these topics in various historical journals.	0	2	twenties	male	Nepali	en	
55e8921a6b0968107dcc6bad3e7cd2ab74b27ad0520581ce27448447a99607efd5832e2c5e81b00e15cd83db794f5f95160ef26013d6b647c7eb9737d7b78301	common_voice_en_35059879.mp3	Cards can be earned through collecting coins.	0	2	thirties	male	United States English	en	
55e8921a6b0968107dcc6bad3e7cd2ab74b27ad0520581ce27448447a99607efd5832e2c5e81b00e15cd83db794f5f95160ef26013d6b647c7eb9737d7b78301	common_voice_en_35060204.mp3	Just as her mother does, Clark writes suspense books.	0	2	thirties	male	United States English	en	
55e8921a6b0968107dcc6bad3e7cd2ab74b27ad0520581ce27448447a99607efd5832e2c5e81b00e15cd83db794f5f95160ef26013d6b647c7eb9737d7b78301	common_voice_en_35060284.mp3	The village lies within Lincoln Township.	0	4	thirties	male	United States English	en	
6b1adee5eb1712ad8e9b272e5e8a327a8a1c2be5d1bf88eb42a5c3eb3c8e9365fa7340a7438b623638aae77b472a22d7d033a3167dbc4fa7b17d9e5e6a7cb9a6	common_voice_en_35060310.mp3	Robert and Isabella Berry named the area now known as Glendale, Berryville.	0	2	thirties	male	Swedish English	en	
6b1adee5eb1712ad8e9b272e5e8a327a8a1c2be5d1bf88eb42a5c3eb3c8e9365fa7340a7438b623638aae77b472a22d7d033a3167dbc4fa7b17d9e5e6a7cb9a6	common_voice_en_35060353.mp3	Online bulletin boards are sometimes referred to as message boards.	2	2	thirties	male	Swedish English	en	
6b1adee5eb1712ad8e9b272e5e8a327a8a1c2be5d1bf88eb42a5c3eb3c8e9365fa7340a7438b623638aae77b472a22d7d033a3167dbc4fa7b17d9e5e6a7cb9a6	common_voice_en_35060406.mp3	The town has a Weak Mayor-Council-Manager form of government.	0	2	thirties	male	Swedish English	en	
a56d2d9afb31a8f76ec6f3f0b8c9b23ca7d6d4117148f7dd663dc8500f01ace3fcfa13f9950eb964e6b41b0fec52fd3243dca6a29a4f48fd3784758fef28ba13	common_voice_en_35061268.mp3	Their three daughters served as maids of honor at the ceremonial launching and christening.	0	2				en	
59d350f6575fbc9ad7ed5bea5a9b7c63dea9c56671a1d45309d049b73c74cbb97f715adebb5226b25cad6dacef282e31e24606dded30615588f3f96f79b5cb0d	common_voice_en_35061623.mp3	The Saunton Surf Life Saving Club is based here.	0	2	twenties	male	United States English	en	
59d350f6575fbc9ad7ed5bea5a9b7c63dea9c56671a1d45309d049b73c74cbb97f715adebb5226b25cad6dacef282e31e24606dded30615588f3f96f79b5cb0d	common_voice_en_35061657.mp3	Ballrooms and dance halls did not sell alcoholic beverages.	2	2	twenties	male	United States English	en	
59d350f6575fbc9ad7ed5bea5a9b7c63dea9c56671a1d45309d049b73c74cbb97f715adebb5226b25cad6dacef282e31e24606dded30615588f3f96f79b5cb0d	common_voice_en_35061698.mp3	The record company was predictably unhappy with such lyrics.	0	2	twenties	male	United States English	en	
b6ecf9a02a5acf4669a21147276ff2601ef0abb6fb29d7f8a5544d0ce2ddfceaf5da989d58451de5966a534049c4811d72f618892dee612b9740d4f1bfb69901	common_voice_en_35066406.mp3	The architecture exposed all hazards caused by the five-stage pipeline with delay slots.	0	2			India and South Asia (India, Pakistan, Sri Lanka)	en	
b6ecf9a02a5acf4669a21147276ff2601ef0abb6fb29d7f8a5544d0ce2ddfceaf5da989d58451de5966a534049c4811d72f618892dee612b9740d4f1bfb69901	common_voice_en_35066408.mp3	The president of a Municipal Chamber is the head of the most-voted list.	0	2			India and South Asia (India, Pakistan, Sri Lanka)	en	
b6ecf9a02a5acf4669a21147276ff2601ef0abb6fb29d7f8a5544d0ce2ddfceaf5da989d58451de5966a534049c4811d72f618892dee612b9740d4f1bfb69901	common_voice_en_35066409.mp3	The film was also a failure at the box office.	2	2			India and South Asia (India, Pakistan, Sri Lanka)	en	
00dd747cffb223ea3095abc625f16e689d74e3c4c4871fc9081ab53fc1cff07032f299376a0f1fb452717f42691c51469a4fad2d75075fab3f7220b19a5fe8fa	common_voice_en_35066929.mp3	Siegburg's synagogue was destroyed on Kristallnacht, signaling the demise of its Jewish community.	0	3	teens	male	United States English,Canadian English	en	
42ecd4aebb1c9fc098427727705c23e95b89c63a5a240b125b4119a0ce793931d0288b96ff7b8ddb0edf7cdeba05770a17e3c49ccf4d27beb4595d97d597e20c	common_voice_en_35067079.mp3	For energy production purposes, one might use a container located inside a solenoid.	0	2				en	
00dd747cffb223ea3095abc625f16e689d74e3c4c4871fc9081ab53fc1cff07032f299376a0f1fb452717f42691c51469a4fad2d75075fab3f7220b19a5fe8fa	common_voice_en_35067187.mp3	The highway then curves to the east and crosses into Sequatchie County.	0	3	teens	male	United States English,Canadian English	en	
00dd747cffb223ea3095abc625f16e689d74e3c4c4871fc9081ab53fc1cff07032f299376a0f1fb452717f42691c51469a4fad2d75075fab3f7220b19a5fe8fa	common_voice_en_35067231.mp3	It can also be spelt Huarte or Hugarte in Spanish.	0	3	teens	male	United States English,Canadian English	en	
00dd747cffb223ea3095abc625f16e689d74e3c4c4871fc9081ab53fc1cff07032f299376a0f1fb452717f42691c51469a4fad2d75075fab3f7220b19a5fe8fa	common_voice_en_35067232.mp3	Ongais was born in Kahului, Hawaii.	3	3	teens	male	United States English,Canadian English	en	
00dd747cffb223ea3095abc625f16e689d74e3c4c4871fc9081ab53fc1cff07032f299376a0f1fb452717f42691c51469a4fad2d75075fab3f7220b19a5fe8fa	common_voice_en_35067367.mp3	His wife, the former Mary Westley, predeceased him.	0	3	teens	male	United States English,Canadian English	en	
00dd747cffb223ea3095abc625f16e689d74e3c4c4871fc9081ab53fc1cff07032f299376a0f1fb452717f42691c51469a4fad2d75075fab3f7220b19a5fe8fa	common_voice_en_35067422.mp3	He may also have played a role in the assassination of his predecessor Rufinus.	3	3	teens	male	United States English,Canadian English	en	
00dd747cffb223ea3095abc625f16e689d74e3c4c4871fc9081ab53fc1cff07032f299376a0f1fb452717f42691c51469a4fad2d75075fab3f7220b19a5fe8fa	common_voice_en_35067766.mp3	Its statutes were of unequivocal anarchist content.	3	3	teens	male	United States English,Canadian English	en	
59d350f6575fbc9ad7ed5bea5a9b7c63dea9c56671a1d45309d049b73c74cbb97f715adebb5226b25cad6dacef282e31e24606dded30615588f3f96f79b5cb0d	common_voice_en_35069084.mp3	Other sponsors include Weider In Jelly, Nippon Life Insurance Company, and Weavajapan.	2	2	twenties	male	United States English	en	
59d350f6575fbc9ad7ed5bea5a9b7c63dea9c56671a1d45309d049b73c74cbb97f715adebb5226b25cad6dacef282e31e24606dded30615588f3f96f79b5cb0d	common_voice_en_35069086.mp3	The recordings are based on performances in Chicago, Portugal and London.	0	2	twenties	male	United States English	en	
e7bc990b0396361fbc6e74f02f36397d65f387c90380f78d733047342b08c0507e404277002033f6977af91f6f98249ad87da4ccedcfc72da2b99a372cc64882	common_voice_en_35069723.mp3	Women also enjoyed leadership positions at the local level.	1	2	twenties	male		en	
c883276020e8c978e7973c91dd2752ab7bf64620aa7820e850c5b099a155f700a1ee3a2fa0bf8ca79bdff79c04819ea95d773b980b22722caf6bed26a4e4c05f	common_voice_en_35071007.mp3	The cathedral church of the archdiocese is the Cathedral of the Assumption.	0	2	thirties	male		en	
372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8	common_voice_en_35074896.mp3	He was later elected Archdruid of the Berkeley Grove.	0	2	fifties	male	German English,Non native speaker	en	
372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8	common_voice_en_35074906.mp3	After the war he moved to Homer, Minnesota and married Sarah Smith.	0	2	fifties	male	German English,Non native speaker	en	
372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8	common_voice_en_35074950.mp3	She completed her primary education at Sacred Heart Convent Galle.	2	2	fifties	male	German English,Non native speaker	en	
372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8	common_voice_en_35074985.mp3	Nine of his works were defamed as "degenerate art" and confiscated.	0	2	fifties	male	German English,Non native speaker	en	
372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8	common_voice_en_35074988.mp3	Dewey is also commemorated in a side chapel in Bayeux Cathedral.	0	2	fifties	male	German English,Non native speaker	en	
372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8	common_voice_en_35075023.mp3	Soil was fertile and farmers yielded good crops.	0	2	fifties	male	German English,Non native speaker	en	
372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8	common_voice_en_35075055.mp3	Both sets of lyrics are unique and original.	0	2	fifties	male	German English,Non native speaker	en	
372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8	common_voice_en_35075091.mp3	The fiery preachers who made Tories of working women and men.	0	2	fifties	male	German English,Non native speaker	en	
7c8cf1ca46359cf865206d22a06bcaa7a318e91865e323714f51af260bbc9a86a5aa0da3dd0b011959f379b65c3baf09771c3f6d2f2948bccc4f65982df03597	common_voice_en_35076575.mp3	Karl Zinsmeister wrote "Boots" while working as editor of "The American Enterprise".	0	2	twenties	male	Indonesian	en	
4cef3c57c7794a486d20711b806222df778778312c01a26669a9c4fd75b74a3792424787393673b302401d3d994431c97c30b2d1b8bd6caa0fd563460fed5093	common_voice_en_35078979.mp3	Two collections of these strips have been published, as well as an all-in-one volume.	0	2			India and South Asia (India, Pakistan, Sri Lanka)	en	
4cef3c57c7794a486d20711b806222df778778312c01a26669a9c4fd75b74a3792424787393673b302401d3d994431c97c30b2d1b8bd6caa0fd563460fed5093	common_voice_en_35080412.mp3	He started performing in the sixties with The Cufflinks.	0	2			India and South Asia (India, Pakistan, Sri Lanka)	en	
0338799dba32266ce1d27176ccf783978ac5d11cf073279b1bb7c0417be3cfc948e061a150458571d291d1f93177959ef3c6aa275d7370364f8f33efd5a1a5fe	common_voice_en_35083967.mp3	The dam is operated by the Lake Simcoe Region Conservation Authority.	2	2	twenties	male	United States English	en	
4cef3c57c7794a486d20711b806222df778778312c01a26669a9c4fd75b74a3792424787393673b302401d3d994431c97c30b2d1b8bd6caa0fd563460fed5093	common_voice_en_35083982.mp3	The ecoregion encircles the Thar Desert and Indus Valley Desert ecoregions.	0	2			India and South Asia (India, Pakistan, Sri Lanka)	en	
0338799dba32266ce1d27176ccf783978ac5d11cf073279b1bb7c0417be3cfc948e061a150458571d291d1f93177959ef3c6aa275d7370364f8f33efd5a1a5fe	common_voice_en_35083991.mp3	In both competitions she was eliminated in her first match.	0	2	twenties	male	United States English	en	
bfc32beac7fa502b764288882c665335b96cee84526407e5415cac95e1134ee8c8835610ae25f725f260fbe67f64c94dff842d312c52f8f1eec276c4ea54c74f	common_voice_en_35088501.mp3	Near the eastern coast, it ran along the line of the Trigno river.	0	2	thirties	male	United States English	en	
bfc32beac7fa502b764288882c665335b96cee84526407e5415cac95e1134ee8c8835610ae25f725f260fbe67f64c94dff842d312c52f8f1eec276c4ea54c74f	common_voice_en_35088588.mp3	It is affiliated to Nnamdi Azikiwe University for its degree programmes.	0	2	thirties	male	United States English	en	
bfc32beac7fa502b764288882c665335b96cee84526407e5415cac95e1134ee8c8835610ae25f725f260fbe67f64c94dff842d312c52f8f1eec276c4ea54c74f	common_voice_en_35088646.mp3	Powell River's Gymnastics association has produced many reputable gymnasts.	2	2	thirties	male	United States English	en	
52c32ec5f38acfe16239ce8a57d01aad09eaeeff0c9ad26a115442596fc83f6cf97abbe4e33b4cc07309dc80c8b01317aecdb0e6d03cb513d2feca1eeccc2894	common_voice_en_35090068.mp3	The first version was written by Todd Brunhoff at Tektronix.	0	2				en	
3d30a5b1e70df38cbbcd32fd889de9ddedcc66aaff23b3dcb41624353d46b1e6cd5cea35b001de6cc03e51afa9b8a4d65cfb55131fcc3bc655eb0f2ea9d8381a	common_voice_en_35090308.mp3	It is also played during the awarding ceremony.	0	2			India and South Asia (India, Pakistan, Sri Lanka)	en	
372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8	common_voice_en_35092757.mp3	A toll of threepence return for adults and one penny for children was charged.	0	2	fifties	male	German English,Non native speaker	en	
372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8	common_voice_en_35092791.mp3	Montana currently has an at-large congressional district that represent the entire state.	2	2	fifties	male	German English,Non native speaker	en	
59d350f6575fbc9ad7ed5bea5a9b7c63dea9c56671a1d45309d049b73c74cbb97f715adebb5226b25cad6dacef282e31e24606dded30615588f3f96f79b5cb0d	common_voice_en_35093062.mp3	It was also discovered via Artesia's magic that Bran's men had murdered his concubines.	2	2	twenties	male	United States English	en	
59d350f6575fbc9ad7ed5bea5a9b7c63dea9c56671a1d45309d049b73c74cbb97f715adebb5226b25cad6dacef282e31e24606dded30615588f3f96f79b5cb0d	common_voice_en_35096711.mp3	Existing knowledge is still scattered and not easy accessible.	0	2	twenties	male	United States English	en	
59d350f6575fbc9ad7ed5bea5a9b7c63dea9c56671a1d45309d049b73c74cbb97f715adebb5226b25cad6dacef282e31e24606dded30615588f3f96f79b5cb0d	common_voice_en_35096819.mp3	It also supports writing groups, festivals and literary events through its authors.	2	2	twenties	male	United States English	en	
59d350f6575fbc9ad7ed5bea5a9b7c63dea9c56671a1d45309d049b73c74cbb97f715adebb5226b25cad6dacef282e31e24606dded30615588f3f96f79b5cb0d	common_voice_en_35096854.mp3	She attended Sandy Springs Middle School and graduated from Riverwood High School.	0	2	twenties	male	United States English	en	
59d350f6575fbc9ad7ed5bea5a9b7c63dea9c56671a1d45309d049b73c74cbb97f715adebb5226b25cad6dacef282e31e24606dded30615588f3f96f79b5cb0d	common_voice_en_35096886.mp3	Further modifications were made over the next seventy years.	0	4	twenties	male	United States English	en	
77ca2a59e04895374ae38f8adf7ea37d0de168634e928c65e1158f4fc67774bf5da3d64031a911712fad3f568e8eeb14faa928e0e7e9ed0b118f0b6b89c6a7d0	common_voice_en_35097924.mp3	Owners of farms had relatively easier access to food than labourers.	0	2				en	
b87dd0680063cbd3dc57f5b9b20c14f020f511c3f18467d52e816db909dbe2be05b8ea36a4bca91179503817a1b093a9e6036abb514c6ad1aaf1ffa71b3d32ce	common_voice_en_35098010.mp3	Bertolucci won the Academy Award for Best Director.	0	2	thirties	male	Canadian English	en	
3e8dcd1081891d8b0332110cb49f6bf04701965db5f5c80833fdeada8791fc5f501ada6b3f941b33d60af431c8166a13b61bacbb3c75195c13a4945d9bf719d2	common_voice_en_35098248.mp3	This technique saves unnecessary shifting work and saves fuel.	0	2			Filipino	en	
3e8dcd1081891d8b0332110cb49f6bf04701965db5f5c80833fdeada8791fc5f501ada6b3f941b33d60af431c8166a13b61bacbb3c75195c13a4945d9bf719d2	common_voice_en_35098253.mp3	The song is acoustic, like most of "American Beauty".	2	2			Filipino	en	
3e8dcd1081891d8b0332110cb49f6bf04701965db5f5c80833fdeada8791fc5f501ada6b3f941b33d60af431c8166a13b61bacbb3c75195c13a4945d9bf719d2	common_voice_en_35098268.mp3	The building's design is based on a New England lobster trap.	2	2	twenties	male	Filipino	en	
3e8dcd1081891d8b0332110cb49f6bf04701965db5f5c80833fdeada8791fc5f501ada6b3f941b33d60af431c8166a13b61bacbb3c75195c13a4945d9bf719d2	common_voice_en_35098275.mp3	They were usually equipped with javelins, and a sword.	0	2	twenties	male	Filipino	en	
3e8dcd1081891d8b0332110cb49f6bf04701965db5f5c80833fdeada8791fc5f501ada6b3f941b33d60af431c8166a13b61bacbb3c75195c13a4945d9bf719d2	common_voice_en_35098280.mp3	This is not inapplicable to my uncle and his fencing.	0	2	twenties	male	Filipino	en	
3e8dcd1081891d8b0332110cb49f6bf04701965db5f5c80833fdeada8791fc5f501ada6b3f941b33d60af431c8166a13b61bacbb3c75195c13a4945d9bf719d2	common_voice_en_35098281.mp3	It is performed by doing a combination of a roll and a loop.	0	2	twenties	male	Filipino	en	
3e8dcd1081891d8b0332110cb49f6bf04701965db5f5c80833fdeada8791fc5f501ada6b3f941b33d60af431c8166a13b61bacbb3c75195c13a4945d9bf719d2	common_voice_en_35098285.mp3	The only passengers proven to be on board were the Cogswells and their servants.	2	2	twenties	male	Filipino	en	
3e8dcd1081891d8b0332110cb49f6bf04701965db5f5c80833fdeada8791fc5f501ada6b3f941b33d60af431c8166a13b61bacbb3c75195c13a4945d9bf719d2	common_voice_en_35098317.mp3	Scott also plays guitar and Harmonica.	2	2	twenties	male	Filipino	en	
fb6aa72a1884071d4baed3fb03836751686d1da746340fb9683fa3125bd746d5f1e2085f69d0f2d99b480b4b1e8c79984bfddd1403af1c9b60e9456e3129f998	common_voice_en_35098696.mp3	He was buried with his first two wives at Glasgow Necropolis.	0	2				en	
fb6aa72a1884071d4baed3fb03836751686d1da746340fb9683fa3125bd746d5f1e2085f69d0f2d99b480b4b1e8c79984bfddd1403af1c9b60e9456e3129f998	common_voice_en_35098697.mp3	Politically, Rudolf's death left Franz Joseph without a direct male heir.	0	2				en	
5acc53b2b1e0c593203c035d28b58f4e6b983b1835d434f49a6a3dc21e957f71289883ea348d34db93e13dd7bdcdfb353e63f47ffcdd7d322bfe4f8734aded83	common_voice_en_35104427.mp3	These are also available through King Features' Comics Kingdom.	0	3				en	
5acc53b2b1e0c593203c035d28b58f4e6b983b1835d434f49a6a3dc21e957f71289883ea348d34db93e13dd7bdcdfb353e63f47ffcdd7d322bfe4f8734aded83	common_voice_en_35104431.mp3	The original design was intended to be built from scratch.	0	2				en	
5acc53b2b1e0c593203c035d28b58f4e6b983b1835d434f49a6a3dc21e957f71289883ea348d34db93e13dd7bdcdfb353e63f47ffcdd7d322bfe4f8734aded83	common_voice_en_35104436.mp3	Elements such that are called "self-adjoint".	0	2				en	
af389125ad14795cdfa5481fbe914e0c3eec96f9cb9b15b8307feae99afa2fa0ea7453d5133baa8e83889c4e4f6c20ffe63337443ef3a9a4dad4e5005e233fdd	common_voice_en_35105857.mp3	In addition, the center is home to countless exhibits and shows.	0	3			Canadian English,United States English	en	
313aecadb9eb642c28b735093b8ee4810f2865af8c8d2cc8839c6c66448b367e158251abf3554a54f1c99b17118822544e3485af7a3114966333b9ee95c215c6	common_voice_en_35111560.mp3	During this period, Zelig was also known as "The Big Yid".	0	2				en	
d81194a3d0055da03b167fddc9e640e8c2d9717465b24526509c3199aafc2e9ce32472565e1ae29b353ab12e768e1f38e459633f68d3d0cc37731226a6b0e285	common_voice_en_35113796.mp3	He lectures at Dickinson State University and Bismarck State College.	0	2			Southern drawl	en	
