client_id	path	sentence	up_votes	down_votes	age	gender	accents	locale	segment
e0e15f9a344a20c611aa3e5797f9ac5a8b82d24b751f04a78c4a0e1c88d31efdbcd9ae81abcb2137ad258717947d4fc2b79ce645374007b232700ecbe50256db	common_voice_en_35201897.mp3	James treated him and the other rebel lords with great leniency.	2	0				en	
e0e15f9a344a20c611aa3e5797f9ac5a8b82d24b751f04a78c4a0e1c88d31efdbcd9ae81abcb2137ad258717947d4fc2b79ce645374007b232700ecbe50256db	common_voice_en_35201901.mp3	Nishi returns to the moment just before Atsu pulled the trigger.	2	0				en	
e2c12d8a62094e38ff995ca653ee11fa0a3338de2d005d37fd896979c97a8f0d3d3a80f36f460699f163c0b62ace0d9afd9e9659933af70feda8607a17e2b54d	common_voice_en_36222477.mp3	Since that time, the main economic activity was export-oriented, especially coffee, bananas and cardamom.	2	0				en	
e2c12d8a62094e38ff995ca653ee11fa0a3338de2d005d37fd896979c97a8f0d3d3a80f36f460699f163c0b62ace0d9afd9e9659933af70feda8607a17e2b54d	common_voice_en_36234599.mp3	The team was based in Hartford, Connecticut but played at the East Hartford Velodrome.	2	0				en	
e2c12d8a62094e38ff995ca653ee11fa0a3338de2d005d37fd896979c97a8f0d3d3a80f36f460699f163c0b62ace0d9afd9e9659933af70feda8607a17e2b54d	common_voice_en_36234746.mp3	It is not found in the Quran or Hadith.	2	0				en	
e2c12d8a62094e38ff995ca653ee11fa0a3338de2d005d37fd896979c97a8f0d3d3a80f36f460699f163c0b62ace0d9afd9e9659933af70feda8607a17e2b54d	common_voice_en_36234754.mp3	In both elections they received around two percent of the statewide upper house vote.	2	0				en	
e3c57f66455f33a631d0744781b055996ef2fe58ab711271c66d10a9616b387f7edf256e0c0bfa748e048bda8dedc857c534e4f9387706edc1d7a3853d744f07	common_voice_en_35620002.mp3	Uttarpara boasts of a rich cultural heritage.	2	0				en	
e3c57f66455f33a631d0744781b055996ef2fe58ab711271c66d10a9616b387f7edf256e0c0bfa748e048bda8dedc857c534e4f9387706edc1d7a3853d744f07	common_voice_en_35620241.mp3	First, the wording of the statute was very broad.	2	0				en	
e3c57f66455f33a631d0744781b055996ef2fe58ab711271c66d10a9616b387f7edf256e0c0bfa748e048bda8dedc857c534e4f9387706edc1d7a3853d744f07	common_voice_en_35620252.mp3	Alfred was captured and blinded by holding a hot iron to his eyes.	2	0				en	
e3c57f66455f33a631d0744781b055996ef2fe58ab711271c66d10a9616b387f7edf256e0c0bfa748e048bda8dedc857c534e4f9387706edc1d7a3853d744f07	common_voice_en_35620500.mp3	They were the parents of seven children.	2	0				en	
e591c67825669f9e523aab76c3614d2771cf20037d941636456fe696e7cc8b6b38bf9c9e21db201f3923af930351b20ce8e97e90339c6957480f1e1102eac6ea	common_voice_en_36456016.mp3	Some ran on, under an impulse of curiosity.	2	0	fourties	male	Scottish English	en	
e591c67825669f9e523aab76c3614d2771cf20037d941636456fe696e7cc8b6b38bf9c9e21db201f3923af930351b20ce8e97e90339c6957480f1e1102eac6ea	common_voice_en_36456061.mp3	It has proved very popular and has now grown to serve other local areas.	2	0	fourties	male	Scottish English	en	
e591c67825669f9e523aab76c3614d2771cf20037d941636456fe696e7cc8b6b38bf9c9e21db201f3923af930351b20ce8e97e90339c6957480f1e1102eac6ea	common_voice_en_36461303.mp3	Details were included in Callaly parish.	2	0	fourties	male	Scottish English	en	
e591c67825669f9e523aab76c3614d2771cf20037d941636456fe696e7cc8b6b38bf9c9e21db201f3923af930351b20ce8e97e90339c6957480f1e1102eac6ea	common_voice_en_36498129.mp3	A polynomial is alternating if it changes sign under any transposition of the variables.	2	0	fourties	male	Scottish English	en	
f5b89aa0965db9cd356e09ab99c65b6eb4b0ae31cc93678213a5aa3d80c4931c82ecbb9e402267f8b8e8a8e12c3faf539bb74ba972dc1ffc8b6eb3ffc710393c	common_voice_en_35340858.mp3	Separate medallions existed for both the Navy and Army.	2	0	teens	male	England English	en	
f5b89aa0965db9cd356e09ab99c65b6eb4b0ae31cc93678213a5aa3d80c4931c82ecbb9e402267f8b8e8a8e12c3faf539bb74ba972dc1ffc8b6eb3ffc710393c	common_voice_en_35340898.mp3	Well, mother, I shouldn’t mind the money if we had any.	4	0	teens	male	England English	en	
f5b89aa0965db9cd356e09ab99c65b6eb4b0ae31cc93678213a5aa3d80c4931c82ecbb9e402267f8b8e8a8e12c3faf539bb74ba972dc1ffc8b6eb3ffc710393c	common_voice_en_35340947.mp3	These maxims typically counsel thrift and courtesy, with a dash of cynicism.	4	0	teens	male	England English	en	
f5b89aa0965db9cd356e09ab99c65b6eb4b0ae31cc93678213a5aa3d80c4931c82ecbb9e402267f8b8e8a8e12c3faf539bb74ba972dc1ffc8b6eb3ffc710393c	common_voice_en_35340948.mp3	Brulatour accepted and his long association as head of distribution for Eastman Kodak began.	2	0	teens	male	England English	en	
f76dbd2d534fcc6b2b2ddd97722bc2bb4320dd3751589f6e3962652d5c29c0e35e74ce7dc6d2d9f0bbcddf6006ea2b79357b7cb92e52e2bfa2ec2755ab9250f6	common_voice_en_35570026.mp3	Coady, her husband Pat and their nephew Brook live in Saint John's.	2	0				en	
f76dbd2d534fcc6b2b2ddd97722bc2bb4320dd3751589f6e3962652d5c29c0e35e74ce7dc6d2d9f0bbcddf6006ea2b79357b7cb92e52e2bfa2ec2755ab9250f6	common_voice_en_35570102.mp3	He was also the founding member of the Thoroughbred Owners and Breeders Association.	2	0				en	
f76dbd2d534fcc6b2b2ddd97722bc2bb4320dd3751589f6e3962652d5c29c0e35e74ce7dc6d2d9f0bbcddf6006ea2b79357b7cb92e52e2bfa2ec2755ab9250f6	common_voice_en_35570124.mp3	The seat of the department is in the city of San Rafael.	2	0				en	
f76dbd2d534fcc6b2b2ddd97722bc2bb4320dd3751589f6e3962652d5c29c0e35e74ce7dc6d2d9f0bbcddf6006ea2b79357b7cb92e52e2bfa2ec2755ab9250f6	common_voice_en_35570126.mp3	Taxis can be hailed through the Ground Transportation employees outside the baggage claim areas.	2	0				en	
fc601c365ea789ead8c69c6005b83a5e65269b591529a2f93867beb5a2f435eae19e16e68f171f5d91faba651d64c307ea908072bc35774064354bfe11795a27	common_voice_en_35214939.mp3	Sydney-born Carney attended Robert Townson Primary School in Campbelltown, New South Wales.	2	0			India and South Asia (India, Pakistan, Sri Lanka)	en	
fc601c365ea789ead8c69c6005b83a5e65269b591529a2f93867beb5a2f435eae19e16e68f171f5d91faba651d64c307ea908072bc35774064354bfe11795a27	common_voice_en_35214974.mp3	Directors emeritus of the company are: James W. Burns and Michael Pitfield.	2	0	thirties	male	India and South Asia (India, Pakistan, Sri Lanka)	en	
fc601c365ea789ead8c69c6005b83a5e65269b591529a2f93867beb5a2f435eae19e16e68f171f5d91faba651d64c307ea908072bc35774064354bfe11795a27	common_voice_en_35214981.mp3	Now we need not fear anything.	2	0	thirties	male	India and South Asia (India, Pakistan, Sri Lanka)	en	
fc601c365ea789ead8c69c6005b83a5e65269b591529a2f93867beb5a2f435eae19e16e68f171f5d91faba651d64c307ea908072bc35774064354bfe11795a27	common_voice_en_35214982.mp3	Because "g" is continuous on a compact domain, it is uniformly continuous.	2	0	thirties	male	India and South Asia (India, Pakistan, Sri Lanka)	en	
00629ef5283de6396fb220d873d360b001eee93946c70473d949026bc9473a79275502f92d1000fedafed7fd5770c8cec6e425b53d3602ea2b49cb5dc5ff4fb0	common_voice_en_35437247.mp3	The surveyor is also charged with the removal of nuisances on the highway.	2	0		female		en	
00629ef5283de6396fb220d873d360b001eee93946c70473d949026bc9473a79275502f92d1000fedafed7fd5770c8cec6e425b53d3602ea2b49cb5dc5ff4fb0	common_voice_en_35437436.mp3	The area was originally known as Mussel Rocks.	2	0		female		en	
00629ef5283de6396fb220d873d360b001eee93946c70473d949026bc9473a79275502f92d1000fedafed7fd5770c8cec6e425b53d3602ea2b49cb5dc5ff4fb0	common_voice_en_35496670.mp3	The couple also guest starred on "Boy Meets World" as Topanga Lawrence's parents.	3	0		female		en	
00629ef5283de6396fb220d873d360b001eee93946c70473d949026bc9473a79275502f92d1000fedafed7fd5770c8cec6e425b53d3602ea2b49cb5dc5ff4fb0	common_voice_en_35529910.mp3	Spherical geometry is the simplest form of elliptic geometry.	2	0		female		en	
00629ef5283de6396fb220d873d360b001eee93946c70473d949026bc9473a79275502f92d1000fedafed7fd5770c8cec6e425b53d3602ea2b49cb5dc5ff4fb0	common_voice_en_35701662.mp3	It still destroyed pens; it just did it more slowly.	2	0		female		en	
0c373bc09c496a2f7f206b326343c56d9d19d0186e329252bd3a546c7dbb31776f30d47f220bee24329876c294932b75102c4e59a4d77daf249b1d6f7fe7e922	common_voice_en_36301534.mp3	Takfirism persecutes Arab springs, tolerance and democracy.	2	0			mostly American with some British and Australian inflections	en	
0c373bc09c496a2f7f206b326343c56d9d19d0186e329252bd3a546c7dbb31776f30d47f220bee24329876c294932b75102c4e59a4d77daf249b1d6f7fe7e922	common_voice_en_36301593.mp3	It remained a small town ruled by a Bek.	2	0			mostly American with some British and Australian inflections	en	
0c373bc09c496a2f7f206b326343c56d9d19d0186e329252bd3a546c7dbb31776f30d47f220bee24329876c294932b75102c4e59a4d77daf249b1d6f7fe7e922	common_voice_en_36301594.mp3	Shamblin had struggled with her weight while attending school.	6	0			mostly American with some British and Australian inflections	en	
0c373bc09c496a2f7f206b326343c56d9d19d0186e329252bd3a546c7dbb31776f30d47f220bee24329876c294932b75102c4e59a4d77daf249b1d6f7fe7e922	common_voice_en_36301600.mp3	In Sculeni, several dozen local Jews were killed by the Romanian troops.	2	0			mostly American with some British and Australian inflections	en	
0c373bc09c496a2f7f206b326343c56d9d19d0186e329252bd3a546c7dbb31776f30d47f220bee24329876c294932b75102c4e59a4d77daf249b1d6f7fe7e922	common_voice_en_36301611.mp3	For example a complex projective space has cup-length equal to its complex dimension.	2	0			mostly American with some British and Australian inflections	en	
1d274aa6569eefa94054b443c765879af99b8fe3cc19bb971a0f2dbbf9df1cb93c21ebc9e794f3be50c793199464e8b79044d4a2acfa543b34f439a55c3ecc83	common_voice_en_35658068.mp3	It is most commonly found inside granite.	2	0	twenties	female	United States English	en	
1d274aa6569eefa94054b443c765879af99b8fe3cc19bb971a0f2dbbf9df1cb93c21ebc9e794f3be50c793199464e8b79044d4a2acfa543b34f439a55c3ecc83	common_voice_en_35658071.mp3	He was born in Paris to Polish parents.	2	0	twenties	female	United States English	en	
1d274aa6569eefa94054b443c765879af99b8fe3cc19bb971a0f2dbbf9df1cb93c21ebc9e794f3be50c793199464e8b79044d4a2acfa543b34f439a55c3ecc83	common_voice_en_35658188.mp3	The scheduled cruise ended two days early.	2	0	twenties	female	United States English	en	
1d274aa6569eefa94054b443c765879af99b8fe3cc19bb971a0f2dbbf9df1cb93c21ebc9e794f3be50c793199464e8b79044d4a2acfa543b34f439a55c3ecc83	common_voice_en_35658189.mp3	A stunt caused by noninfectious means could sometimes be remedied.	2	0	twenties	female	United States English	en	
1d274aa6569eefa94054b443c765879af99b8fe3cc19bb971a0f2dbbf9df1cb93c21ebc9e794f3be50c793199464e8b79044d4a2acfa543b34f439a55c3ecc83	common_voice_en_35658192.mp3	Soon after, traffic on the old connection ceased, and Callery Junction was no more.	2	0	twenties	female	United States English	en	
2432927a3acd24b583f0f759819eb4e1b7150bf681b9385c26d0f36d14031ca1f7e8e76bfb5e217d7e7be940bb9aff98906b51bf2949ac1cfc5ca7c113f74794	common_voice_en_34936848.mp3	Alex Templeton is interred at Putnam Cemetery in Greenwich.	2	0	fifties	female	United States English	en	
2432927a3acd24b583f0f759819eb4e1b7150bf681b9385c26d0f36d14031ca1f7e8e76bfb5e217d7e7be940bb9aff98906b51bf2949ac1cfc5ca7c113f74794	common_voice_en_34980001.mp3	He was the first elected sheriff.	2	0	fifties	female	United States English	en	
2432927a3acd24b583f0f759819eb4e1b7150bf681b9385c26d0f36d14031ca1f7e8e76bfb5e217d7e7be940bb9aff98906b51bf2949ac1cfc5ca7c113f74794	common_voice_en_35062228.mp3	Authorities also suspend journalists who continue to broadcast despite government warnings.	2	0	fifties	female	United States English	en	
2432927a3acd24b583f0f759819eb4e1b7150bf681b9385c26d0f36d14031ca1f7e8e76bfb5e217d7e7be940bb9aff98906b51bf2949ac1cfc5ca7c113f74794	common_voice_en_35081559.mp3	Enemy movements and terrain were also made trickier, bringing the game's difficulty up considerably.	3	0	fifties	female	United States English	en	
2432927a3acd24b583f0f759819eb4e1b7150bf681b9385c26d0f36d14031ca1f7e8e76bfb5e217d7e7be940bb9aff98906b51bf2949ac1cfc5ca7c113f74794	common_voice_en_35081560.mp3	In the episode's epilogue, it is stated that Jackie is pregnant with his child.	2	0	fifties	female	United States English	en	
5c61e651a952bb66f956e14a02899e78a35cf3a7f65131be72de681f700fa15fe14d4a15adbd89aa964e3947316d3ae4d62895fb1acb0f99bde884cf3d6ef742	common_voice_en_35178499.mp3	He has worked in television and theatre.	3	0				en	
5c61e651a952bb66f956e14a02899e78a35cf3a7f65131be72de681f700fa15fe14d4a15adbd89aa964e3947316d3ae4d62895fb1acb0f99bde884cf3d6ef742	common_voice_en_35178547.mp3	Alan Myatt holds two Guinness World Records.	2	0				en	
5c61e651a952bb66f956e14a02899e78a35cf3a7f65131be72de681f700fa15fe14d4a15adbd89aa964e3947316d3ae4d62895fb1acb0f99bde884cf3d6ef742	common_voice_en_35178548.mp3	There he learnt to play the piano, clarinet and bass guitar.	2	0				en	
5c61e651a952bb66f956e14a02899e78a35cf3a7f65131be72de681f700fa15fe14d4a15adbd89aa964e3947316d3ae4d62895fb1acb0f99bde884cf3d6ef742	common_voice_en_35178551.mp3	The history of the town is intimately linked with the highly active Tungurahua volcano.	2	0				en	
5c61e651a952bb66f956e14a02899e78a35cf3a7f65131be72de681f700fa15fe14d4a15adbd89aa964e3947316d3ae4d62895fb1acb0f99bde884cf3d6ef742	common_voice_en_35178573.mp3	This original line-up produced two albums, "Passout" and "The Maximum Effect".	2	0				en	
66a88b75ea15aaa9fb4c1df2cbe47bb9c4ab8413fc8ce00c0e57e575c654fb438f8e904a08fd98bcd999bce1172284461b746308609836e75916aa7cf8c2a2d4	common_voice_en_35151729.mp3	The School missed every metric measured for student achievement in both reading and mathematics.	2	0	thirties	male	India and South Asia (India, Pakistan, Sri Lanka)	en	
66a88b75ea15aaa9fb4c1df2cbe47bb9c4ab8413fc8ce00c0e57e575c654fb438f8e904a08fd98bcd999bce1172284461b746308609836e75916aa7cf8c2a2d4	common_voice_en_35151730.mp3	On account of ill-health, however, he immediately resigned without taking his seat.	2	0	thirties	male	India and South Asia (India, Pakistan, Sri Lanka)	en	
66a88b75ea15aaa9fb4c1df2cbe47bb9c4ab8413fc8ce00c0e57e575c654fb438f8e904a08fd98bcd999bce1172284461b746308609836e75916aa7cf8c2a2d4	common_voice_en_35151761.mp3	Next to the urban citizens, agrarian liberal parties became active.	2	0	thirties	male	India and South Asia (India, Pakistan, Sri Lanka)	en	
66a88b75ea15aaa9fb4c1df2cbe47bb9c4ab8413fc8ce00c0e57e575c654fb438f8e904a08fd98bcd999bce1172284461b746308609836e75916aa7cf8c2a2d4	common_voice_en_35151762.mp3	There are major concerns about preservation of this path.	2	0	thirties	male	India and South Asia (India, Pakistan, Sri Lanka)	en	
66a88b75ea15aaa9fb4c1df2cbe47bb9c4ab8413fc8ce00c0e57e575c654fb438f8e904a08fd98bcd999bce1172284461b746308609836e75916aa7cf8c2a2d4	common_voice_en_35151763.mp3	Completing the ground floor was a smaller lounge, and a large garage.	2	0	thirties	male	India and South Asia (India, Pakistan, Sri Lanka)	en	
69a2932d816b6797d4a5b3ed5c3625c431f91e90a7eebb8bb47aada8a95dde82b2017774707994944ebfee0ef7b720b9e21d93c8cb788dc5ccac1055d9053103	common_voice_en_35429422.mp3	The track listings for the British and American editions vary.	2	0				en	
69a2932d816b6797d4a5b3ed5c3625c431f91e90a7eebb8bb47aada8a95dde82b2017774707994944ebfee0ef7b720b9e21d93c8cb788dc5ccac1055d9053103	common_voice_en_35430016.mp3	Because of this difficult access, public tours of the wind turbine are not permitted.	2	0	twenties	female		en	
69a2932d816b6797d4a5b3ed5c3625c431f91e90a7eebb8bb47aada8a95dde82b2017774707994944ebfee0ef7b720b9e21d93c8cb788dc5ccac1055d9053103	common_voice_en_35430057.mp3	Hoffman Estates has one sister city.	3	0	twenties	female		en	
69a2932d816b6797d4a5b3ed5c3625c431f91e90a7eebb8bb47aada8a95dde82b2017774707994944ebfee0ef7b720b9e21d93c8cb788dc5ccac1055d9053103	common_voice_en_35430130.mp3	Formally, the declaration was promulgated voluntarily by the Republic of Austria.	2	0	twenties	female		en	
69a2932d816b6797d4a5b3ed5c3625c431f91e90a7eebb8bb47aada8a95dde82b2017774707994944ebfee0ef7b720b9e21d93c8cb788dc5ccac1055d9053103	common_voice_en_35430654.mp3	It does not reflect the total return over the life of the bond.	2	0	twenties	female		en	
72e3e15b854b70c01938228b5f49b483d2a61f7e48c0e4d4bcde40e0c198a5f2b37f259a8e4ea3ea6643cd78fca8e17d1d8a6ee333a7bc790233ca7ad68edff6	common_voice_en_35564966.mp3	Rorik would later manage to escape.	2	0	fourties	female	United States English	en	
72e3e15b854b70c01938228b5f49b483d2a61f7e48c0e4d4bcde40e0c198a5f2b37f259a8e4ea3ea6643cd78fca8e17d1d8a6ee333a7bc790233ca7ad68edff6	common_voice_en_35567115.mp3	Located on the main campus, it consists of two main divisions.	2	0	fourties	female	United States English	en	
72e3e15b854b70c01938228b5f49b483d2a61f7e48c0e4d4bcde40e0c198a5f2b37f259a8e4ea3ea6643cd78fca8e17d1d8a6ee333a7bc790233ca7ad68edff6	common_voice_en_35567157.mp3	Treadwell-Collins mentioned that the killer reveal would be different to the show's earlier whodunnit.	2	0	fourties	female	United States English	en	
72e3e15b854b70c01938228b5f49b483d2a61f7e48c0e4d4bcde40e0c198a5f2b37f259a8e4ea3ea6643cd78fca8e17d1d8a6ee333a7bc790233ca7ad68edff6	common_voice_en_35567269.mp3	Spinners: Usually shaped like flowers with petals that spin in the wind.	2	0	fourties	female	United States English	en	
72e3e15b854b70c01938228b5f49b483d2a61f7e48c0e4d4bcde40e0c198a5f2b37f259a8e4ea3ea6643cd78fca8e17d1d8a6ee333a7bc790233ca7ad68edff6	common_voice_en_35567270.mp3	According to Superstar Billy Graham, they were completed in three days.	2	0	fourties	female	United States English	en	
aa6a3aa058c055c002460ec3d6f0e7c8d8980340aace24f949c92d201336f60d62fb7dc3b6f0033ef14dbe8f9338a8409b3f1c22d741be34c95a93b3e959cf32	common_voice_en_35294004.mp3	The driving force for this second reaction step is aromatization.	2	0	twenties	male	United States English	en	
aa6a3aa058c055c002460ec3d6f0e7c8d8980340aace24f949c92d201336f60d62fb7dc3b6f0033ef14dbe8f9338a8409b3f1c22d741be34c95a93b3e959cf32	common_voice_en_35294007.mp3	Conway defended Heath against accusations of homosexual behaviour.	2	0	twenties	male	United States English	en	
aa6a3aa058c055c002460ec3d6f0e7c8d8980340aace24f949c92d201336f60d62fb7dc3b6f0033ef14dbe8f9338a8409b3f1c22d741be34c95a93b3e959cf32	common_voice_en_35294027.mp3	Ken is jealous when Audrey begins getting friendly with recently widowed Freddie Smith.	2	0	twenties	male	United States English	en	
aa6a3aa058c055c002460ec3d6f0e7c8d8980340aace24f949c92d201336f60d62fb7dc3b6f0033ef14dbe8f9338a8409b3f1c22d741be34c95a93b3e959cf32	common_voice_en_35294029.mp3	Hooded garments have been a documented part of men's and women's wear for centuries.	2	0	twenties	male	United States English	en	
aa6a3aa058c055c002460ec3d6f0e7c8d8980340aace24f949c92d201336f60d62fb7dc3b6f0033ef14dbe8f9338a8409b3f1c22d741be34c95a93b3e959cf32	common_voice_en_35294035.mp3	His comedy act typically combines stand-up comedy and original songs.	2	0	twenties	male	United States English	en	
bcf2b89e139f92065a1d2633733a61b47eda8517cc109cc5eab27a926cbae64195e8388602c9f6018926a1d81c2f5d2b3f700edb6e777569837d5f2c5408337f	common_voice_en_35343821.mp3	He was buried at Homewood Cemetery in Pittsburgh, in the Heinz Family Mausoleum.	2	0			A Savage Texas Gentleman 	en	
bcf2b89e139f92065a1d2633733a61b47eda8517cc109cc5eab27a926cbae64195e8388602c9f6018926a1d81c2f5d2b3f700edb6e777569837d5f2c5408337f	common_voice_en_35343824.mp3	They are now pursuing their own solo careers and new bands.	2	0			A Savage Texas Gentleman 	en	
bcf2b89e139f92065a1d2633733a61b47eda8517cc109cc5eab27a926cbae64195e8388602c9f6018926a1d81c2f5d2b3f700edb6e777569837d5f2c5408337f	common_voice_en_35343901.mp3	Stoops has been nicknamed "Big Game Bob" by both supporters and detractors.	2	0			A Savage Texas Gentleman 	en	
bcf2b89e139f92065a1d2633733a61b47eda8517cc109cc5eab27a926cbae64195e8388602c9f6018926a1d81c2f5d2b3f700edb6e777569837d5f2c5408337f	common_voice_en_35347989.mp3	Kilcreggan is in the historic county of Dunbartonshire.	2	0			A Savage Texas Gentleman 	en	
bcf2b89e139f92065a1d2633733a61b47eda8517cc109cc5eab27a926cbae64195e8388602c9f6018926a1d81c2f5d2b3f700edb6e777569837d5f2c5408337f	common_voice_en_35348044.mp3	The aircraft was considered expendable.	2	0			A Savage Texas Gentleman 	en	
d3483da004d2fcb5cb7cd79da75ba6067e36a218887207ea2a67205f985c997d6166fbd7be50991d57e886048513355f9e3f8f5e11970b823c07d9d3029e955d	common_voice_en_36069018.mp3	They are elongated fish, although not as much so as the true eels.	6	0	twenties	female	United States English	en	
d3483da004d2fcb5cb7cd79da75ba6067e36a218887207ea2a67205f985c997d6166fbd7be50991d57e886048513355f9e3f8f5e11970b823c07d9d3029e955d	common_voice_en_36069188.mp3	Glavine and his wife Christine have five children.	2	0	twenties	female	United States English	en	
d3483da004d2fcb5cb7cd79da75ba6067e36a218887207ea2a67205f985c997d6166fbd7be50991d57e886048513355f9e3f8f5e11970b823c07d9d3029e955d	common_voice_en_36137106.mp3	These may include board elections.	2	0	twenties	female	United States English	en	
d3483da004d2fcb5cb7cd79da75ba6067e36a218887207ea2a67205f985c997d6166fbd7be50991d57e886048513355f9e3f8f5e11970b823c07d9d3029e955d	common_voice_en_36137110.mp3	Goffman makes an important distinction between "front stage" and "back stage" behavior.	2	0	twenties	female	United States English	en	
d3483da004d2fcb5cb7cd79da75ba6067e36a218887207ea2a67205f985c997d6166fbd7be50991d57e886048513355f9e3f8f5e11970b823c07d9d3029e955d	common_voice_en_36137112.mp3	There have been ten reigns shared among six different wrestlers.	2	0	twenties	female	United States English	en	
d475e145db7016384bb5a1e4d2f774cdb0cee90fc085e768908692146c4e1c209bdfafc08c2e8ca2301f129dc9215b31b5773dc2109f9fa1fbf672b37d3f06e1	common_voice_en_35003032.mp3	Being now guilty of a murder, he too fell under the family curse.	2	0				en	
d475e145db7016384bb5a1e4d2f774cdb0cee90fc085e768908692146c4e1c209bdfafc08c2e8ca2301f129dc9215b31b5773dc2109f9fa1fbf672b37d3f06e1	common_voice_en_35003033.mp3	It provides instruction from kindergarten to secondary school graduation for blind and deafblind students.	2	0				en	
d475e145db7016384bb5a1e4d2f774cdb0cee90fc085e768908692146c4e1c209bdfafc08c2e8ca2301f129dc9215b31b5773dc2109f9fa1fbf672b37d3f06e1	common_voice_en_35003034.mp3	Taylor was born in Chicago, the daughter of Percival Guy Taylor and Angela Taylor.	2	0				en	
d475e145db7016384bb5a1e4d2f774cdb0cee90fc085e768908692146c4e1c209bdfafc08c2e8ca2301f129dc9215b31b5773dc2109f9fa1fbf672b37d3f06e1	common_voice_en_35003049.mp3	In any case, it became unique: "The Chameleon" was not published again.	2	0				en	
d475e145db7016384bb5a1e4d2f774cdb0cee90fc085e768908692146c4e1c209bdfafc08c2e8ca2301f129dc9215b31b5773dc2109f9fa1fbf672b37d3f06e1	common_voice_en_35003166.mp3	As with several other willows, the shoots, called withies, are often used in basketry.	2	0				en	
d9f08d4bbd8180d803f5efb2e540643106b73bb2ebe7ad49bfa1d196c9b97e074ebdf74e8bbd18743948364e1ada68060520b78da65e4121b5de09b51d4864d2	common_voice_en_35553689.mp3	I can't stand it any longer.	2	0				en	
d9f08d4bbd8180d803f5efb2e540643106b73bb2ebe7ad49bfa1d196c9b97e074ebdf74e8bbd18743948364e1ada68060520b78da65e4121b5de09b51d4864d2	common_voice_en_35553886.mp3	The Tuvalu Cooperative Society is the main wholesaler and retailer in Tuvalu.	2	0				en	
d9f08d4bbd8180d803f5efb2e540643106b73bb2ebe7ad49bfa1d196c9b97e074ebdf74e8bbd18743948364e1ada68060520b78da65e4121b5de09b51d4864d2	common_voice_en_35553998.mp3	This makes the loss of a Commander a critical event in any game.	2	0				en	
d9f08d4bbd8180d803f5efb2e540643106b73bb2ebe7ad49bfa1d196c9b97e074ebdf74e8bbd18743948364e1ada68060520b78da65e4121b5de09b51d4864d2	common_voice_en_35554760.mp3	Graham was the only minister, functioning in that capacity, to receive one.	2	0				en	
d9f08d4bbd8180d803f5efb2e540643106b73bb2ebe7ad49bfa1d196c9b97e074ebdf74e8bbd18743948364e1ada68060520b78da65e4121b5de09b51d4864d2	common_voice_en_35555644.mp3	This not only helps students physically but mentally as well.	2	0				en	
f7862a8b3f7831a1683b2dd4b25ace7114704a3b0132835cb88c8dfb347d025d19ec39c998ca0996ac9bbc5eaeace38f2dfb6c6c1ccba8fd02b1f0211dd7998a	common_voice_en_35175399.mp3	The majority of the houses are now privately owned.	2	0				en	
f7862a8b3f7831a1683b2dd4b25ace7114704a3b0132835cb88c8dfb347d025d19ec39c998ca0996ac9bbc5eaeace38f2dfb6c6c1ccba8fd02b1f0211dd7998a	common_voice_en_35175440.mp3	When the hold is mostly empty, the Hulett cannot finish the job itself.	2	0				en	
f7862a8b3f7831a1683b2dd4b25ace7114704a3b0132835cb88c8dfb347d025d19ec39c998ca0996ac9bbc5eaeace38f2dfb6c6c1ccba8fd02b1f0211dd7998a	common_voice_en_35175489.mp3	This can be limited for safety reasons.	2	0				en	
f7862a8b3f7831a1683b2dd4b25ace7114704a3b0132835cb88c8dfb347d025d19ec39c998ca0996ac9bbc5eaeace38f2dfb6c6c1ccba8fd02b1f0211dd7998a	common_voice_en_35175497.mp3	In Italy, he worked for Sergio Bonelli Editore's series "Brendon".	2	0				en	
f7862a8b3f7831a1683b2dd4b25ace7114704a3b0132835cb88c8dfb347d025d19ec39c998ca0996ac9bbc5eaeace38f2dfb6c6c1ccba8fd02b1f0211dd7998a	common_voice_en_35175517.mp3	Two Victoria Crosses were awarded during the battle.	2	0				en	
0893e2f5db40fe3eb37652785ffd49a7a3d401cab54aeb8aa12c1772b2e718380cfe10a1437f0bd082074340fc2a21694d8794ac5f0306aab6b687e17c0e682a	common_voice_en_35042682.mp3	If constructed, the station would open after the new maglev service begins operations.	3	0	teens	male	England English,United States English	en	
0893e2f5db40fe3eb37652785ffd49a7a3d401cab54aeb8aa12c1772b2e718380cfe10a1437f0bd082074340fc2a21694d8794ac5f0306aab6b687e17c0e682a	common_voice_en_35042683.mp3	Upon retiring he became a coach at Chelsea.	6	0	teens	male	England English,United States English	en	
0893e2f5db40fe3eb37652785ffd49a7a3d401cab54aeb8aa12c1772b2e718380cfe10a1437f0bd082074340fc2a21694d8794ac5f0306aab6b687e17c0e682a	common_voice_en_35042750.mp3	It never did, as it was deemed inappropriate after the Japanese attack.	3	0	teens	male	England English,United States English	en	
0893e2f5db40fe3eb37652785ffd49a7a3d401cab54aeb8aa12c1772b2e718380cfe10a1437f0bd082074340fc2a21694d8794ac5f0306aab6b687e17c0e682a	common_voice_en_35042752.mp3	The Music and Drama departments offer productions each year involving all age groups.	6	0	teens	male	England English,United States English	en	
